,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,89.4449084061198,1.635759034107641,0.40687419458762886,0.2969546178355813,1.0757489822387696,0.615,89.4449084061198
1,2,88.8852121043019,0.890168504731864,0.6837951030927835,0.2963124290108681,0.9219729489922524,0.6891,88.8852121043019
2,3,89.2346622068435,0.6656432445257057,0.7682224548969072,0.2913973042741418,0.7531262263298034,0.7353,89.2346622068435
3,4,89.15166035015136,0.56083607437934,0.8044257409793815,0.293214526027441,0.6727052937865258,0.7719,89.15166035015136
4,5,88.9511042740196,0.49850363886348675,0.8271786404639175,0.2891724626533687,0.5949157615542412,0.7949,88.9511042740196
5,6,88.59679342620075,0.4341373843424137,0.8506765463917526,0.2955138897523284,0.5513551806211472,0.809,88.59679342620075
6,7,89.25827133422717,0.3792746486958385,0.8702077963917526,0.2982433848083019,0.41029241762161256,0.8596,89.25827133422717
7,8,89.30968439998105,0.346219161847011,0.8817654639175257,0.2951095481403172,0.5135699153542519,0.8224,89.30968439998105
8,9,89.21267758123577,0.3221920747261917,0.890282699742268,0.29780931677669287,0.398805927503109,0.8664,89.21267758123577
9,10,89.42018328886479,0.29106487152070654,0.9019007731958762,0.2896493533626199,0.6781360438227654,0.7806,89.42018328886479
10,11,88.93044720822945,0.26945021864478047,0.9107200386597938,0.30009695095941424,0.5150102331161499,0.8272,88.93044720822945
11,12,89.00497596198693,0.2502835610540603,0.9163981958762887,0.2893672240898013,0.42041931483745576,0.8604,89.00497596198693
12,13,89.22678941721097,0.22467114107404865,0.9249557023195877,0.2929251519963145,0.45445824337005614,0.8466,89.22678941721097
13,14,89.11465950123966,0.20358264561953773,0.9337145618556701,0.29057079181075096,0.37911869666576387,0.8775,89.11465950123966
14,15,89.02227463200688,0.17749816956257775,0.9420103092783505,0.2949068662710488,0.36218320583105085,0.8807,89.02227463200688
15,16,89.1251491359435,0.15152007966427153,0.9492590206185567,0.2926847068592906,0.29431341675519945,0.9011,89.1251491359435
16,17,88.91428980883211,0.12496995225011073,0.9613200708762887,0.2911941292695701,0.28761140013933184,0.9055,88.91428980883211
17,18,89.01766045577824,0.0953511541550883,0.971448131443299,0.29196982411667705,0.24729343593120576,0.9192,89.01766045577824
18,19,89.01781670795754,0.07308780079822719,0.9797841494845361,0.2978615127503872,0.2018055815219879,0.935,89.01781670795754
19,20,88.7565277046524,0.05341275130187344,0.9867106958762887,0.2911976519972086,0.19287761234045028,0.9362,88.7565277046524
