,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,167.19023224897683,1.6893039924505444,0.38240979381443296,0.2971386262215674,1.2469259517669677,0.549,167.19023224897683
1,2,166.65618719020858,0.9540127657459492,0.6593307023195877,0.2968298336490989,0.971429232776165,0.6745,166.65618719020858
2,3,166.07379940710962,0.7169847777497369,0.7463353737113402,0.29506754875183105,0.871664218366146,0.7065,166.07379940710962
3,4,166.2488418170251,0.6018115760033623,0.789465206185567,0.297007008921355,0.6084185486197472,0.7892,166.2488418170251
4,5,167.67932982603088,0.5303087416585035,0.8177955863402062,0.2948140320368111,0.6625605862736702,0.7636,167.67932982603088
5,6,167.96185105806217,0.4725345116343887,0.8372664304123711,0.29189799213781953,0.5655927269101143,0.8053,167.96185105806217
6,7,168.3642311641015,0.4097210191593496,0.8596568943298969,0.29540913784876466,0.543648511660099,0.8101,168.3642311641015
7,8,170.31172979297116,0.3788118699767156,0.8703688788659794,0.29196078469976783,0.42326107256412504,0.855,170.31172979297116
8,9,171.17418798897415,0.34675378419132424,0.8807788337628866,0.29535401007160544,0.43636474847793577,0.8495,171.17418798897415
9,10,171.11715300008655,0.326615558382719,0.8901417525773195,0.2913707452826202,0.45353012050390246,0.8467,171.11715300008655
10,11,171.06876709498465,0.30371323508719344,0.8964239690721649,0.29231193801388144,0.4989019121289253,0.8271,171.06876709498465
11,12,172.9174808980897,0.28235709184982344,0.9054848582474226,0.29916404420509934,0.38650871949195864,0.87,172.9174808980897
12,13,173.1234718072228,0.2624247252086619,0.9114851804123711,0.29466108698397875,0.4074252721071243,0.8572,173.1234718072228
13,14,175.26694513997063,0.23390524935207724,0.9212105347938144,0.29350278666242957,0.33498251637220383,0.8844,175.26694513997063
14,15,176.50920039089397,0.21013268601562174,0.9289223582474226,0.29105964908376336,0.3154508610248566,0.8948,176.50920039089397
15,16,169.73943975707516,0.18026097132296293,0.9415471971649485,0.3219845970161259,0.2897276337385178,0.906,169.73943975707516
16,17,170.3387345666997,0.15622419833455273,0.9496013208762887,0.30036529898643494,0.2930309075951576,0.9024,170.3387345666997
17,18,1104.3016825141385,0.12464244190373064,0.9603737113402062,0.2961575509980321,0.24832168813943864,0.9174,1104.3016825141385
18,19,155.63671776698902,0.09837735489673298,0.9708843427835051,0.29003273556008935,0.20707594004869462,0.9315,155.63671776698902
19,20,155.83785613114014,0.07741253719828331,0.9783948131443299,0.291980950627476,0.1892564297914505,0.9359,155.83785613114014
