,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,88.2972433869727,1.6153772886573654,0.41583440721649484,0.29904620023444295,1.297108348464966,0.5345,88.2972433869727
1,2,88.5883486000821,0.8873595107039532,0.6868355347938144,0.28982636285945773,1.4273462290883063,0.5642,88.5883486000821
2,3,88.72795139113441,0.6671582414653421,0.7681821842783505,0.2878930848091841,0.7119772492647171,0.7625,88.72795139113441
3,4,89.37082380289212,0.5610581778143484,0.8057345360824743,0.29467724496498704,0.8858831510543823,0.6943,89.37082380289212
4,5,88.68756306311116,0.48854961304339706,0.8319708440721649,0.2972292536869645,0.8266034201860428,0.7262,88.68756306311116
5,6,89.16744417510927,0.4315841239348976,0.8520658827319587,0.2907208250835538,0.5799326226234436,0.8012,89.16744417510927
6,7,89.1622085692361,0.38043134283159197,0.870227931701031,0.2961048330180347,0.5202745471596718,0.8205,89.1622085692361
7,8,89.10896935965866,0.3461598621863757,0.8839199420103093,0.2944493982940912,0.6021307503819465,0.7937,89.10896935965866
8,9,89.26873694686219,0.319402491330582,0.8909068943298969,0.29412689339369535,0.5097314348101616,0.8312,89.26873694686219
9,10,89.82496526278555,0.2943636940734595,0.9005517074742269,0.29796919925138354,0.4415662651062012,0.851,89.82496526278555
10,11,88.52039296831936,0.2685849631190799,0.9104784149484536,0.29530749283730984,0.45364195268154145,0.8458,88.52039296831936
11,12,89.36835410492495,0.2512601428165955,0.9159552190721649,0.28996223164722323,0.39878234879970553,0.8681,89.36835410492495
12,13,89.33420798601583,0.226139663324989,0.9248550257731959,0.29547403706237674,0.35591159933805466,0.8811,89.33420798601583
13,14,89.14333407208323,0.20348162333164171,0.9325869845360825,0.293594460003078,0.33918612496852873,0.8822,89.14333407208323
14,15,89.40399585198611,0.181175855974926,0.9401578608247423,0.29770919820293784,0.2931050393939018,0.8982,89.40399585198611
15,16,89.32279077498242,0.15345037786635696,0.950426868556701,0.29368592891842127,0.27095510828495023,0.91,89.32279077498242
16,17,89.02381307026371,0.1271158596908808,0.9598703286082474,0.2992831147275865,0.34141920824050903,0.8882,89.02381307026371
17,18,88.66093949181959,0.10006864725842535,0.9695956829896907,0.2986309682019055,0.24231354851722717,0.9209,88.66093949181959
18,19,89.28702035499737,0.07314270626772772,0.9791800902061856,0.2971213241107762,0.2133983826160431,0.9306,89.28702035499737
19,20,88.67045846488327,0.05449948190548217,0.9861066365979382,0.2964636944234371,0.1977764060139656,0.9357,88.67045846488327
