,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,166.63462954293936,1.631488911404284,0.4168411726804124,0.2934439731761813,1.334260749220848,0.5325,166.63462954293936
1,2,166.9469778612256,0.9143480185668954,0.6778149162371134,0.2878524800762534,0.7450022588968277,0.735,166.9469778612256
2,3,165.9181494731456,0.6951187147936525,0.7568258698453608,0.29570000572130084,1.0616091994047165,0.6511,165.9181494731456
3,4,166.1407991843298,0.5927719668288398,0.7948614690721649,0.29310659086331725,0.6792624298453331,0.7713,166.1407991843298
4,5,166.0318014062941,0.5263508439193643,0.8182586984536082,0.2927371528930962,0.7130194090485573,0.7509,166.0318014062941
5,6,166.79746841825545,0.46477961630714076,0.8406290270618557,0.294966422021389,0.5186664044618606,0.8131,166.79746841825545
6,7,166.4177333759144,0.4108874249948938,0.8605025773195877,0.300533730071038,0.4518586436033249,0.8477,166.4177333759144
7,8,166.61104618478566,0.37025517415610554,0.8747382409793815,0.2890278650447726,0.4787588648319244,0.8408,166.61104618478566
8,9,167.3391310707666,0.34370645675472145,0.8834165592783505,0.2942400383763015,0.47897764266729353,0.8395,167.3391310707666
9,10,166.98147625476122,0.3204384619326897,0.8911887886597938,0.2896915483288467,0.4377099065423012,0.8517,166.98147625476122
10,11,166.2368969633244,0.2974865462333348,0.8994442654639175,0.28720401087775826,0.3773549186587334,0.872,166.2368969633244
11,12,166.6563706691377,0.273967399650743,0.9075990657216495,0.28908603684976697,0.39599645560979846,0.864,166.6563706691377
12,13,167.01650957390666,0.24916654139440314,0.9162169780927835,0.2902344078756869,0.43251917374134063,0.8541,167.01650957390666
13,14,166.86985199712217,0.22921076832704015,0.9233448775773195,0.2899470077827573,0.37057270678281784,0.8774,166.86985199712217
14,15,167.43735040724277,0.20589783605063314,0.9319023840206185,0.2904885997995734,0.3271677759170532,0.8908,167.43735040724277
15,16,166.6175481150858,0.1756967252273996,0.9428962628865979,0.29203141713514924,0.3283579197883606,0.8858,166.6175481150858
16,17,167.26321515301242,0.14988518703834527,0.9518564755154639,0.29393296921625733,0.29249359356164933,0.9053,167.26321515301242
17,18,167.3850651239045,0.1182318723294884,0.9631926546391752,0.2962318789213896,0.24309805703163148,0.9171,167.3850651239045
18,19,167.11120722116902,0.09253125563119874,0.9725153028350515,0.2933603338897228,0.21090441335439683,0.9313,167.11120722116902
19,20,167.6457633660175,0.07128194193403746,0.9807707796391752,0.29406062606722116,0.19543213440179824,0.9352,167.6457633660175
