,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,155.90809021983296,1.6744974835094102,0.3907458118556701,0.28733471827581525,1.3094875656843186,0.5367,155.90809021983296
1,2,155.74569989787415,0.9418425359931227,0.6618878865979382,0.293382978066802,1.5352694014906882,0.5484,155.74569989787415
2,3,155.784395349212,0.7151059895374611,0.748912693298969,0.28880206774920225,0.7465479527831077,0.7359,155.784395349212
3,4,155.84555873880163,0.5953756880696824,0.7941164626288659,0.2871464961208403,0.9094358424544334,0.699,155.84555873880163
4,5,155.71514287311584,0.5341057768883664,0.8150370489690721,0.2952541089616716,0.5644839565157891,0.8116,155.71514287311584
5,6,155.952507362701,0.47297205062602293,0.8369442654639175,0.2901666173711419,0.5522988354325294,0.8117,155.952507362701
6,7,156.06548530096188,0.4118274400255537,0.8592340528350515,0.28959577484056354,0.4428939160943031,0.844,156.06548530096188
7,8,155.93156550591812,0.3745820767428611,0.8735502577319587,0.29661388183012605,0.45200107370615006,0.8433,155.93156550591812
8,9,155.75799066293985,0.35146790586133514,0.8807385631443299,0.29106750013306737,0.4539654626965523,0.8457,155.75799066293985
9,10,155.67875004280359,0.32335085657271606,0.8897793170103093,0.2899508732371032,0.6057915997624397,0.7967,155.67875004280359
10,11,155.96722682379186,0.3029050194447111,0.8973703286082474,0.29503708984702826,0.4662210045337677,0.842,155.96722682379186
11,12,155.83689032588154,0.2851365105508222,0.9038337628865979,0.2957932660356164,0.49524773770570757,0.8356,155.83689032588154
12,13,155.97596514271572,0.2593363637570292,0.9129147873711341,0.2895924299955368,0.39675430843830106,0.865,155.97596514271572
13,14,155.87143296003342,0.23459716422540933,0.9218347293814433,0.2885719030164182,0.4033895702242851,0.8663,155.87143296003342
14,15,155.87810980388895,0.21267986250081167,0.9293653350515464,0.28765856102108955,0.34202651129961015,0.8874,155.87810980388895
15,16,155.873383235652,0.18347756976511367,0.9386879832474226,0.2872186223976314,0.3070454184889793,0.8995,155.873383235652
16,17,155.79378388589248,0.15329555979420997,0.9498026739690721,0.2907764920964837,0.25754301916360856,0.916,155.79378388589248
17,18,156.0209486321546,0.12955271369134336,0.9593468105670103,0.29294083500280976,0.22885469615459442,0.9247,156.0209486321546
18,19,155.87657285341993,0.0968885717423844,0.9709850193298969,0.29245142079889774,0.2075540752887726,0.9321,155.87657285341993
19,20,155.83949448401108,0.07610490515146442,0.9790592783505154,0.29276829259470105,0.18977927868366243,0.9378,155.83949448401108
