,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,88.33873101184145,1.6223798592373269,0.4148880476804124,0.28796145413070917,2.0217712450504304,0.4289,88.33873101184145
1,2,88.89123121462762,0.8883821582397657,0.6840568621134021,0.28985697822645307,1.029790280032158,0.6349,88.89123121462762
2,3,88.78517828369513,0.6615578189357808,0.7696117912371134,0.2943758210167289,0.8755904955506325,0.7085,88.78517828369513
3,4,88.88262803526595,0.5608970652761648,0.8047076353092784,0.29323555110022426,0.8831739177107811,0.7154,88.88262803526595
4,5,88.8538892720826,0.4876431707081567,0.8328165270618557,0.29557483131065965,0.6338984130501747,0.7876,88.8538892720826
5,6,88.7836323659867,0.43295947060507445,0.8502335695876289,0.28825231920927763,0.5640013302683831,0.805,88.7836323659867
6,7,88.79067792929709,0.3764572259153902,0.8718790270618557,0.29374485881999135,0.5952494930267334,0.7958,88.79067792929709
7,8,88.10418882034719,0.34320167536108,0.8829131765463918,0.2924207900650799,0.5041700407028198,0.8303,88.10418882034719
8,9,88.73188148019835,0.31555852864763323,0.8927190721649485,0.29055442614480853,0.47223047580718996,0.8368,88.73188148019835
9,10,88.36914102779701,0.2901691354969612,0.9027061855670103,0.2975540142506361,0.40961229214668277,0.8603,88.36914102779701
10,11,89.2241630256176,0.27002855614499793,0.9087870489690721,0.29022754495963454,0.4307240836620331,0.8552,89.2241630256176
11,12,88.68485631374642,0.24718659986338587,0.9178479381443299,0.2921592891216278,0.3551896567225456,0.8772,88.68485631374642
12,13,89.04437826899812,0.2227727640684233,0.9246738079896907,0.28853229712694883,0.4485073757529259,0.8537,89.04437826899812
13,14,88.81178241688758,0.20435016791902713,0.9326272551546392,0.29207597207278013,0.38333398234844207,0.8762,88.81178241688758
14,15,88.93185591232032,0.1782242990958207,0.9406209729381443,0.2913891398347914,0.30435789706707,0.8963,88.93185591232032
15,16,89.41902260994539,0.15106303511744307,0.950084568298969,0.2933785361237824,0.298725891160965,0.9027,89.41902260994539
16,17,88.94861991191283,0.1269120665473537,0.959729381443299,0.2890169839374721,0.28513920814990995,0.9071,88.94861991191283
17,18,88.99508592393249,0.09754503443213083,0.9705219072164949,0.2952177068218589,0.23424198564291002,0.923,88.99508592393249
18,19,89.13124122330919,0.07158702445101262,0.9797438788659794,0.2905716388486326,0.20755983704328537,0.9322,89.13124122330919
19,20,88.74512020824477,0.05249882706911447,0.9877778672680413,0.2865163437090814,0.19486142135858536,0.9355,88.74512020824477
