,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,155.9653543299064,1.6867912389414828,0.38629590850515466,0.2961471863090992,1.5202985668182374,0.4927,155.9653543299064
1,2,155.78825365006924,0.945545130505313,0.6620691043814433,0.28910510521382093,1.2215684778451918,0.6243,155.78825365006924
2,3,155.76460477989167,0.7108091313497538,0.7517115012886598,0.2943332400172949,0.7553155104875564,0.7334,155.76460477989167
3,4,155.5909141683951,0.6004694235083868,0.7922438788659794,0.28678351175040007,0.692131694304943,0.7698,155.5909141683951
4,5,155.86326409270987,0.533062739885825,0.8152384020618557,0.2868454772979021,0.7884598236083984,0.737,155.86326409270987
5,6,155.82995978090912,0.4743764072551018,0.8345481636597938,0.28847448620945215,0.5828781944155693,0.7873,155.82995978090912
6,7,155.81217143172398,0.4142919889574429,0.8577843105670103,0.29168109502643347,0.4454869414806366,0.8468,155.81217143172398
7,8,155.98471545195207,0.379898021936167,0.8691003543814433,0.29491481091827154,0.49938689265251157,0.8316,155.98471545195207
8,9,155.80722790118307,0.3543384255572539,0.8814231636597938,0.286815966013819,0.5275694871425629,0.8167,155.80722790118307
9,10,155.6986882928759,0.32839653641945615,0.8885309278350515,0.2956186328083277,0.4032872771382332,0.8597,155.6986882928759
10,11,155.70049904100597,0.30265984604058344,0.8978737113402062,0.2932061147876084,0.3745015391588211,0.872,155.70049904100597
11,12,155.64151498116553,0.2797968843231727,0.9056459407216495,0.29385705571621656,0.41219961889982226,0.864,155.64151498116553
12,13,155.74925276404247,0.25905274830460934,0.9144853414948454,0.28880795324221253,0.4632902866244316,0.8492,155.74925276404247
13,14,155.64420642703772,0.23740208469398474,0.9212508054123711,0.2898331182077527,0.3380481112360954,0.884,155.64420642703772
14,15,155.70663953898475,0.21011239165901063,0.9292243878865979,0.28720190888270736,0.3031024366021156,0.8993,155.70663953898475
15,16,155.68937729857862,0.18365655215361068,0.9393524484536082,0.2968011940829456,0.29433372519016265,0.9026,155.68937729857862
16,17,155.8665418033488,0.15864804043847414,0.9485744201030928,0.29578092601150274,0.28444936540126803,0.907,155.8665418033488
17,18,155.82506318110973,0.12803114628774526,0.9591454574742269,0.28656948264688253,0.2308414830327034,0.9222,155.82506318110973
18,19,155.8183071515523,0.10029703109121892,0.9700990657216495,0.28908319724723697,0.20618925215005873,0.9323,155.8183071515523
19,20,155.73694116994739,0.07738098271728791,0.9780927835051546,0.2956324857659638,0.18873446842432023,0.9365,155.73694116994739
