,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,4.416852603666484,1.6387340201391387,0.40844474871134023,0.291375330183655,1.2922469621181487,0.5278,4.416852603666484
1,2,4.423264300916344,0.9718857183116344,0.6553439110824743,0.2900098841637373,1.147564500284195,0.6197,4.423264300916344
2,3,4.42566799512133,0.7471643419163397,0.7397108569587629,0.29019454680383205,0.920355709540844,0.7005,4.42566799512133
3,4,4.418020389974117,0.6267030969377339,0.7819547358247423,0.2903908072039485,0.7757268539309502,0.7434,4.418020389974117
4,5,4.4201143509708345,0.560783730140532,0.8058352126288659,0.29075356014072895,0.6809270698070526,0.7659,4.4201143509708345
5,6,4.423696218058467,0.5008390935440308,0.8270578286082474,0.2902288152836263,0.5862842233896256,0.7945,4.423696218058467
6,7,4.4200965338386595,0.44625369435867546,0.8462870489690721,0.29046380519866943,0.498522776389122,0.8303,4.4200965338386595
7,8,4.416608800180256,0.40408671280782016,0.8627778672680413,0.293074406683445,0.4920201411008835,0.8319,4.416608800180256
8,9,4.425176038872451,0.37889092600155505,0.8709729381443299,0.2899764091707766,0.5190626233577729,0.8208,4.425176038872451
9,10,4.414539176039398,0.35396459665792734,0.8791076030927835,0.2897649318911135,0.5018262107610703,0.8341,4.414539176039398
10,11,4.414048137143254,0.3279693474652265,0.8878463273195877,0.2919401088729501,0.8219884613275528,0.7391,4.414048137143254
11,12,4.413817071355879,0.3059259642169993,0.8963232925257731,0.28957886388525367,0.4791482176661491,0.8336,4.413817071355879
12,13,4.4251296878792346,0.2835624964677335,0.9041559278350515,0.2897672620601952,0.4866748147726059,0.8329,4.4251296878792346
13,14,4.41577019309625,0.26194471377908185,0.9116462628865979,0.2898335177451372,0.3502791179060936,0.8829,4.41577019309625
14,15,4.417236652690917,0.23970570932526486,0.9203447164948454,0.29548182617872953,0.3833048036932945,0.8693,4.417236652690917
15,16,4.427418645005673,0.21065442722300357,0.9305331829896907,0.29076759424060583,0.3471845254421234,0.8879,4.427418645005673
16,17,4.4233845812268555,0.18401224386503862,0.9385067654639175,0.2911543226800859,0.2907384421944618,0.9022,4.4233845812268555
17,18,4.422289443667978,0.15438692685283875,0.9499033505154639,0.29086538031697273,0.24353173158168792,0.9177,4.422289443667978
18,19,4.416880830191076,0.12470838824555892,0.9595280283505154,0.28974519670009613,0.2088733981370926,0.9336,4.416880830191076
19,20,4.419719954021275,0.10048255820989072,0.9701393363402062,0.29006906785070896,0.19013762716054916,0.9387,4.419719954021275
