,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,165.84986226260662,1.6164739873913145,0.41887483891752575,0.29097419138997793,1.1676427363395692,0.5796,165.84986226260662
1,2,165.88241215236485,0.9008908726193356,0.6817614368556701,0.2897985796444118,1.1062469602227212,0.6368,165.88241215236485
2,3,165.67967985011637,0.6905474606637373,0.7597857603092784,0.28800099808722734,0.9704365927934646,0.6812,165.67967985011637
3,4,165.84136128984392,0.5937731393550513,0.7956467461340206,0.29093506606295705,0.7258272815585136,0.7595,165.84136128984392
4,5,165.67741378583014,0.5271155241247958,0.8190439755154639,0.28833176800981164,0.5903264078259468,0.7993,165.67741378583014
5,6,166.17192746698856,0.4631714190202813,0.8423203930412371,0.2929324507713318,0.5209521886229516,0.8226,166.17192746698856
6,7,166.0127945090644,0.4052217570445548,0.8610059600515464,0.29424300603568554,0.5897802765846253,0.7962,166.0127945090644
7,8,165.39522478589788,0.37127561606802817,0.8725837628865979,0.29211644921451807,0.5024527008652687,0.8328,165.39522478589788
8,9,165.3628215775825,0.3459735544105588,0.8823091172680413,0.294180273078382,0.4348272063136101,0.8555,165.3628215775825
9,10,166.13030069507658,0.32023768868422153,0.8907055412371134,0.28872554702684283,0.4666160104393959,0.8405,166.13030069507658
10,11,165.765159341041,0.29686100747359473,0.900048324742268,0.29360139882192016,0.489949602663517,0.8323,165.765159341041
11,12,165.91517645912245,0.27880638619865644,0.9052029639175257,0.2897795159369707,0.43369796602725985,0.8553,165.91517645912245
12,13,166.1401100140065,0.249692837477268,0.9159753543814433,0.2986143771559,0.49301846222877505,0.8394,166.1401100140065
13,14,166.35397166293114,0.22746275344709913,0.924915431701031,0.29101468389853835,0.47653184621334077,0.8464,166.35397166293114
14,15,166.09771041804925,0.20423662706671916,0.9323654961340206,0.2868205448612571,0.37428655965328217,0.8766,166.09771041804925
15,16,167.00557658122852,0.17904586376881554,0.9417082796391752,0.29058884317055345,0.27885191704034806,0.9088,167.00557658122852
16,17,166.5458146412857,0.14932153774329374,0.9519772873711341,0.2970991828478873,0.274467212164402,0.9066,166.5458146412857
17,18,166.44229218224064,0.12286056665530831,0.9611187177835051,0.2977369436994195,0.2366878358244896,0.9211,166.44229218224064
18,19,166.2801911830902,0.09285478051943877,0.9726361146907216,0.29527842393144965,0.20508556214571,0.9322,166.2801911830902
19,20,166.26440241513774,0.07020090588070836,0.9807305090206185,0.29516766173765063,0.18764574518203736,0.9398,166.26440241513774
