,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,91.6450583958067,1.6214900187495136,0.41837145618556704,0.2912412309087813,1.3644141903162001,0.5302,91.6450583958067
1,2,90.9820760358125,0.8845353802622863,0.6866140463917526,0.2960570650175214,0.9544092643380165,0.6689,90.9820760358125
2,3,91.77868292899802,0.675507004915247,0.7649403994845361,0.29060862585902214,0.7974446608781814,0.7258,91.77868292899802
3,4,91.64539032708853,0.5696802295422777,0.8010430090206185,0.29179289378225803,0.67040631660223,0.7716,91.64539032708853
4,5,92.19272158620879,0.5005147922448046,0.8270578286082474,0.294933526776731,0.7657961415529251,0.7388,92.19272158620879
5,6,91.02026395592839,0.4350165328198141,0.8502738402061856,0.29076699586585164,0.5155428365707397,0.8259,91.02026395592839
6,7,91.16119299689308,0.3880417071902145,0.8686372422680413,0.2945238910615444,0.6287446412801743,0.7955,91.16119299689308
7,8,90.81851247604936,0.3502445482221653,0.8817050579896907,0.29693667497485876,0.5455371509790421,0.8096,90.81851247604936
8,9,90.21869056578726,0.32370040143753603,0.8909874355670103,0.28808375634253025,0.4272902140021324,0.848,90.21869056578726
9,10,90.49151900177822,0.3017366607457438,0.8967058634020618,0.28929697908461094,0.409919975733757,0.8641,90.49151900177822
10,11,90.69766957499087,0.2775552366288936,0.9068741945876289,0.28596897376701236,0.39386267881393433,0.8626,90.69766957499087
11,12,90.20292134676129,0.2569109798629874,0.9141833118556701,0.2914254111237824,0.545150162243843,0.8173,90.20292134676129
12,13,91.67869621608406,0.23817862083981792,0.919176868556701,0.29451024578884244,0.3532904538273811,0.88,91.67869621608406
13,14,90.41721218498424,0.21088298089975088,0.930029800257732,0.2944755260832608,0.3357262131810188,0.8863,90.41721218498424
14,15,90.1386063573882,0.1832966254928063,0.9397148840206185,0.2912362446077168,0.3218772787570953,0.8899,90.1386063573882
15,16,91.85568721499294,0.15975360394954757,0.9484133376288659,0.29359269700944424,0.33436711151599885,0.8854,91.85568721499294
16,17,90.19098831433803,0.13458194662624798,0.9574138208762887,0.3003049260005355,0.2564918331980705,0.9146,90.19098831433803
17,18,90.04081421764567,0.10741296090358465,0.9669982280927835,0.28950494108721614,0.23348978251218797,0.9212,90.04081421764567
18,19,90.72587839886546,0.07944725290392093,0.9773477770618557,0.29762633703649044,0.21891463097333907,0.9274,90.72587839886546
19,20,90.9481101213023,0.058560100756105536,0.985120006443299,0.2919479380361736,0.19397225885391237,0.9353,90.9481101213023
