,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,87.50886103603989,1.6250134931742837,0.4150894007731959,0.29149335576221347,1.2085120629310608,0.5719,87.50886103603989
1,2,87.71839683875442,0.8983120948325881,0.6816003543814433,0.28777802316471934,0.9281317733407021,0.6722,87.71839683875442
2,3,87.80666435929015,0.6629406933423093,0.7692292203608248,0.29235915280878544,0.6891581899523735,0.7643,87.80666435929015
3,4,88.1564623056911,0.5581622484509747,0.8064392719072165,0.2869815733283758,0.8493740119457245,0.7075,88.1564623056911
4,5,87.71144556486979,0.49226767424561235,0.830823131443299,0.29664551420137286,0.7551884288072586,0.744,87.71144556486979
5,6,87.87110470375046,0.42720671379026603,0.8541800902061856,0.29645605105906725,0.7504429985284805,0.757,87.87110470375046
6,7,88.00061988132074,0.38063400113935936,0.8693621134020618,0.29270073398947716,0.5699392462849617,0.8138,88.00061988132074
7,8,88.08369202911854,0.3412960147120289,0.8838796713917526,0.28910925798118114,0.4421573719739914,0.8475,88.08369202911854
8,9,87.80041009094566,0.3143252102038871,0.89453125,0.29393216921016574,0.44013360944986346,0.849,87.80041009094566
9,10,87.62496208399534,0.2899071038844659,0.9020417203608248,0.29926221491768956,0.4387195229172707,0.8502,87.62496208399534
10,11,88.11758544342592,0.2674863306666273,0.9103576030927835,0.2970933667384088,0.3761653034210205,0.8755,88.11758544342592
11,12,87.36486438801512,0.24535015079951317,0.9170425257731959,0.28944165678694844,0.3996629221320152,0.8682,87.36486438801512
12,13,88.25920148240402,0.2279343033886332,0.9227609536082474,0.2940725809894502,0.33392960397005084,0.8863,88.25920148240402
13,14,87.9298888319172,0.19789738666515835,0.9354059278350515,0.28939953492954373,0.35149520927667616,0.8868,87.9298888319172
14,15,87.96878116764128,0.17776565448400208,0.943017074742268,0.2938335812650621,0.32653923884630204,0.8895,87.96878116764128
15,16,88.04582836665213,0.15556154834087363,0.9495811855670103,0.29630481638014317,0.32808463464975357,0.8867,88.04582836665213
16,17,87.80571976024657,0.12273379757798747,0.9621657538659794,0.2903932477347553,0.2580440950870514,0.9163,87.80571976024657
17,18,88.05787057802081,0.09554738337510102,0.9701997422680413,0.2908632131293416,0.2612411978006363,0.9151,88.05787057802081
18,19,87.64675298333168,0.07295834812210854,0.9799250966494846,0.2913248175755143,0.21047332909107208,0.9311,87.64675298333168
19,20,87.99030221207067,0.052392675886986796,0.9869321842783505,0.2985149868763983,0.19857423753738404,0.9364,87.99030221207067
