,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,4.4108857633545995,1.6435534640301748,0.40681378865979384,0.28976079169660807,1.2242058285474777,0.5737,4.4108857633545995
1,2,4.416121564339846,0.9451658774560951,0.6627939755154639,0.2914964617229998,0.7686793725252151,0.7357,4.416121564339846
2,3,4.420942441094667,0.7443336501847184,0.7397913981958762,0.29353609681129456,0.7845733881950379,0.7215,4.420942441094667
3,4,4.4161288677714765,0.6294041293284366,0.7822164948453608,0.29083000496029854,0.6504835747241974,0.7817,4.4161288677714765
4,5,4.420498062856495,0.5588192909490317,0.8055331829896907,0.29300504783168435,0.7575176085233688,0.7353,4.420498062856495
5,6,4.418893674854189,0.49836181143308345,0.8295546069587629,0.28995799738913774,0.533982836008072,0.8169,4.418893674854189
6,7,4.422452841885388,0.4490570286048826,0.8457433956185567,0.29189485497772694,0.478258189535141,0.8349,4.422452841885388
7,8,4.4134030300192535,0.4104378786653319,0.8597978414948454,0.28947695903480053,0.47765902976989744,0.8339,4.4134030300192535
8,9,4.419186754152179,0.3724134801526928,0.8737717461340206,0.2925835195928812,0.4916902475953102,0.8356,4.419186754152179
9,10,4.420558352954686,0.34870747933596297,0.880859375,0.29204278578981757,0.4932297054290771,0.8334,4.420558352954686
10,11,4.414671902079135,0.33146283725401404,0.8872221327319587,0.2898074258118868,0.41071791719198225,0.8609,4.414671902079135
11,12,4.41519636567682,0.3103834625679193,0.8937258376288659,0.2897557099349797,0.48708571661710737,0.8333,4.41519636567682
12,13,4.41808590805158,0.285703660279378,0.9034713273195877,0.2899215957149863,0.7231549384832382,0.7755,4.41808590805158
13,14,4.416051302105188,0.2591881835233113,0.9131564110824743,0.2913281489163637,0.5492073725938798,0.8319,4.416051302105188
14,15,4.414327485952526,0.2340392163071359,0.9217944587628866,0.29002009192481637,0.3728042542934418,0.8763,4.414327485952526
15,16,4.418376968242228,0.21329364804166956,0.9287008698453608,0.2900882656686008,0.28623051767349245,0.9054,4.418376968242228
16,17,4.416551345959306,0.18066016072167335,0.9410236791237113,0.2944651311263442,0.28052253483533857,0.9085,4.416551345959306
17,18,4.412124374881387,0.14847782452245117,0.9531048646907216,0.2896612831391394,0.22274450446367264,0.9239,4.412124374881387
18,19,4.410759510006756,0.12377301797021142,0.9604945231958762,0.29047548305243254,0.20547669813632966,0.9318,4.410759510006756
19,20,4.416832365095615,0.09651681059520192,0.9712266430412371,0.29271266609430313,0.19174752337932588,0.9359,4.416832365095615
