,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,89.02557413978502,1.629605428824566,0.4125523518041237,0.29249140433967113,1.0559665036201478,0.6142,89.02557413978502
1,2,89.33302496001124,0.8871369445936504,0.6872181056701031,0.28835395770147443,1.125479973232746,0.6634,89.33302496001124
2,3,89.71670690504834,0.6665001136788464,0.7695715206185567,0.28747599571943283,0.8206525797367096,0.7327,89.71670690504834
3,4,89.91022661607713,0.5542701524490318,0.8101038981958762,0.2981082000769675,0.6861658622860909,0.771,89.91022661607713
4,5,89.76874018181115,0.5017163876309684,0.826916881443299,0.2918274188414216,0.5945071787834167,0.7908,89.76874018181115
5,6,88.94067415921018,0.4371679044837497,0.8503745167525774,0.2900313478894532,0.45711652475595477,0.8408,88.94067415921018
6,7,89.3792234826833,0.3849955750293262,0.8682546713917526,0.2959352941252291,0.4130847870826721,0.8599,89.3792234826833
7,8,89.31690537091345,0.34932840714884017,0.8817050579896907,0.2926867138594389,0.6136205200791359,0.787,89.31690537091345
8,9,89.9618967869319,0.3223691344856448,0.8912290592783505,0.29986055800691247,0.5108740904211998,0.8244,89.9618967869319
9,10,89.18759070709348,0.29610073548434396,0.9002295425257731,0.2934061847627163,0.5723780905485153,0.8161,89.18759070709348
10,11,89.32180627807975,0.27021621469859536,0.9093508376288659,0.2898585977964103,0.5400160477280617,0.8165,89.32180627807975
11,12,89.27655335795134,0.25645637488683937,0.9152102126288659,0.2899895180016756,0.46252984901666644,0.8438,89.27655335795134
12,13,89.50656100874767,0.22992920397406386,0.9223582474226805,0.28931609727442265,0.44383452730178835,0.8543,89.50656100874767
13,14,90.04072028724477,0.20503221322859147,0.9314795425257731,0.28967229975387454,0.46427329168319703,0.8426,90.04072028724477
14,15,89.5424403809011,0.17936230882925472,0.9400370489690721,0.3019490949809551,0.32112627118825915,0.8883,89.5424403809011
15,16,89.81983479298651,0.1530326831144924,0.9507087628865979,0.289898585062474,0.29305441908836366,0.9049,89.81983479298651
16,17,89.75963656278327,0.12736057102459378,0.9592461340206185,0.2952936221845448,0.28148661054372787,0.9085,89.75963656278327
17,18,89.85802418226376,0.09929552737181795,0.9700386597938144,0.2969205239787698,0.24850203284025194,0.9188,89.85802418226376
18,19,88.99608301091939,0.07263006811923127,0.980126449742268,0.2913887919858098,0.21192542505264284,0.9308,88.99608301091939
19,20,89.70918996399269,0.05410892275622902,0.9866301546391752,0.28804272366687655,0.1968807679772377,0.9347,89.70918996399269
