,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,4.706340745091438,1.592660204997075,0.42819748711340205,0.2882495280355215,1.29796627368927,0.5269,4.706340745091438
1,2,4.3868397902697325,0.8561438518893165,0.6975273840206185,0.288641762919724,0.7381441861152649,0.7399,4.3868397902697325
2,3,4.386023373808712,0.6353658944723609,0.7793170103092784,0.2893622452393174,0.7227046789884567,0.7495,4.386023373808712
3,4,4.38545635715127,0.5346208617220796,0.8158625966494846,0.2894227937795222,0.659263734138012,0.7662,4.38545635715127
4,5,4.405414344277233,0.46932872990866376,0.8392195554123711,0.2900334559381008,0.6070927530288697,0.7901,4.405414344277233
5,6,4.391040013171732,0.4114354120797871,0.8603213595360825,0.2900723055936396,0.6107144784808158,0.7909,4.391040013171732
6,7,4.388733624015003,0.36035922848494706,0.8768927190721649,0.2887570196762681,0.473510344350338,0.8367,4.388733624015003
7,8,4.38690814236179,0.32458747224402185,0.8913297358247423,0.2885845899581909,0.4725107322096825,0.8397,4.38690814236179
8,9,4.383586836047471,0.29699555565795105,0.8994241301546392,0.2886042599566281,0.4810056850194931,0.8407,4.383586836047471
9,10,4.386025988962501,0.2771454156549244,0.9061493234536082,0.28866718197241426,0.4425550498962402,0.8487,4.386025988962501
10,11,4.388958714902401,0.25522548566121106,0.9137806056701031,0.2886399021372199,0.44486523771286013,0.8482,4.388958714902401
11,12,4.389183670748025,0.23071723080662646,0.9220763530927835,0.2916257129982114,0.36184774153232574,0.8736,4.389183670748025
12,13,4.389351764228195,0.21156267835230558,0.9301506121134021,0.28884024964645505,0.4467854926466942,0.8508,4.389351764228195
13,14,4.393859672360122,0.1822993646102199,0.9400773195876289,0.29091402795165777,0.36427779877185823,0.8756,4.393859672360122
14,15,4.389198809862137,0.1583712800266701,0.9484536082474226,0.28942759428173304,0.3189834949493408,0.8926,4.389198809862137
15,16,4.387014900799841,0.1324823748790803,0.9577158505154639,0.2895920714363456,0.26754860808849334,0.9089,4.387014900799841
16,17,4.386370799038559,0.10726621233349301,0.9661122744845361,0.2884920430369675,0.28001810003519056,0.9063,4.386370799038559
17,18,4.388459027279168,0.08162204286121984,0.9766631765463918,0.2894564298912883,0.24400946214199065,0.9185,4.388459027279168
18,19,4.388833434786648,0.05793007828064801,0.9848381121134021,0.28862995794042945,0.20901943547725677,0.9298,4.388833434786648
19,20,4.392995886038989,0.039972814899321994,0.9912210051546392,0.28848216915503144,0.1939855913877487,0.9352,4.392995886038989
