,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,88.6442747390829,1.637938539852801,0.4069547358247423,0.2925022831186652,1.2232696757555008,0.5715,88.6442747390829
1,2,88.05930149788037,0.902342459911807,0.6769289626288659,0.293900313321501,0.768486174583435,0.7262,88.05930149788037
2,3,88.82732624700293,0.6773290077642029,0.7602086018041238,0.2957563837990165,0.6848646940112114,0.7628,88.82732624700293
3,4,88.78953721933067,0.5688000151493884,0.8017880154639175,0.2911160299554467,0.7016025921583176,0.7618,88.78953721933067
4,5,89.4168464448303,0.4957794492113759,0.8279840528350515,0.29501701425760984,0.5727665115475654,0.8016,89.4168464448303
5,6,88.87521350476891,0.44342036895722764,0.8488442332474226,0.29292781418189406,0.5258672942519188,0.8222,88.87521350476891
6,7,88.92728459835052,0.3809392071669902,0.8718991623711341,0.29042834090068936,0.48420673233270645,0.837,88.92728459835052
7,8,89.17254672199488,0.34723568199797694,0.8822084407216495,0.29634461272507906,0.5480865011334419,0.819,89.17254672199488
8,9,89.09591366397217,0.31811699552039047,0.8927794780927835,0.29618953028693795,0.4894456122398376,0.8313,89.09591366397217
9,10,88.91649603378028,0.2949685241244541,0.9006121134020618,0.29389734705910087,0.4353210840821266,0.8546,88.91649603378028
10,11,88.81343117402866,0.2769495644918691,0.9070755476804123,0.2963488167151809,0.37595609530210494,0.8725,88.81343117402866
11,12,89.25986583484337,0.2535357219695123,0.9159350837628866,0.29870153218507767,0.5117221706032753,0.8291,89.25986583484337
12,13,89.37425405392423,0.23097578986768716,0.9225596005154639,0.2930596680380404,0.40823870939016343,0.864,89.37425405392423
13,14,89.63110088882968,0.20454429822119394,0.9321037371134021,0.2958375341258943,0.45628750722408296,0.8529,89.63110088882968
14,15,89.49920026026666,0.18599338028291912,0.9381040592783505,0.2920329696498811,0.31457768231630323,0.8933,89.49920026026666
15,16,89.29780732700601,0.15025579244061613,0.9524202641752577,0.2912709452211857,0.38888691993951796,0.8733,89.29780732700601
16,17,89.3740038620308,0.12489504429521327,0.9603133054123711,0.2980353538878262,0.2669544988393784,0.9119,89.3740038620308
17,18,89.0671610981226,0.10160890951771866,0.9682868878865979,0.29120948584750295,0.2359592255473137,0.9208,89.0671610981226
18,19,88.56338805612177,0.07283910615225658,0.979602931701031,0.2954294001683593,0.213726919734478,0.9305,88.56338805612177
19,20,89.12397579383105,0.053528455503707384,0.9872946198453608,0.2899819789454341,0.19158434960842133,0.9376,89.12397579383105
