,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,4.420049250125885,1.60488314354389,0.4250765141752577,0.29096171585842967,1.1233784499645234,0.596,4.420049250125885
1,2,4.422602917067707,0.8495171934212606,0.6972253543814433,0.29230389883741736,1.0200655590891838,0.6451,4.422602917067707
2,3,4.4267577938735485,0.6358448947208559,0.7804848582474226,0.29001483833417296,0.9738343750953674,0.6726,4.4267577938735485
3,4,4.426430237013847,0.5334214085554608,0.8165270618556701,0.29011590499430895,0.6532097303152085,0.7707,4.426430237013847
4,5,4.422997524030507,0.4736251985611029,0.836340206185567,0.29100671503692865,0.6063214451193809,0.7916,4.422997524030507
5,6,4.426123335957527,0.42100908038129586,0.8552069909793815,0.2899759509600699,0.5088841157197952,0.8306,4.426123335957527
6,7,4.429650796111673,0.3634742184436506,0.8760671713917526,0.29025073582306504,0.5238383350372314,0.8161,4.429650796111673
7,8,4.42276108218357,0.3274311854734479,0.8872624033505154,0.2898941398598254,0.47534732577800753,0.8409,4.42276108218357
8,9,4.420146873220801,0.30406454059813826,0.8972092461340206,0.2925153779797256,0.5100789609074593,0.8264,4.420146873220801
9,10,4.423757451120764,0.2774804543737399,0.9074379832474226,0.2899087411351502,0.5090934952616691,0.83,4.423757451120764
10,11,4.420661387965083,0.2559062343465222,0.9137806056701031,0.2901499653235078,0.4199310973882675,0.8585,4.420661387965083
11,12,4.422887650318444,0.23112546498695216,0.9220159471649485,0.2908854717388749,0.4984034958720207,0.8377,4.422887650318444
12,13,4.431652213912457,0.2015999772984381,0.9336138853092784,0.28975126799196005,0.39656859027147295,0.8662,4.431652213912457
13,14,4.426583553198725,0.18829147196518853,0.9372181056701031,0.28994936496019363,0.35395153098106386,0.8807,4.426583553198725
14,15,4.422387609723955,0.1603359150911499,0.948473743556701,0.29023134522140026,0.3806341258525848,0.8721,4.422387609723955
15,16,4.4273866531439126,0.1354554007885997,0.9580380154639175,0.29170128609985113,0.33316769456863404,0.8853,4.4273866531439126
16,17,4.429292661137879,0.11054425293666109,0.9654679445876289,0.2896243529394269,0.27039571586847305,0.9116,4.429292661137879
17,18,4.432944519910961,0.0821065298022376,0.9764215528350515,0.29093658784404397,0.2254395542740822,0.9233,4.432944519910961
18,19,4.42158673889935,0.05958292219480596,0.9837910760309279,0.29060265608131886,0.20714898798465728,0.9317,4.42158673889935
19,20,4.423096674960107,0.042476516327407864,0.9904759987113402,0.289965754840523,0.1922934849858284,0.9364,4.423096674960107
